2024-11-02 06:21:51,511 INFO    StreamThr :23126 [internal.py:wandb_internal():86] W&B internal server running at pid: 23126, started at: 2024-11-02 06:21:51.510546
2024-11-02 06:21:52,597 DEBUG   HandlerThread:23126 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-11-02 06:21:53,358 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/requirements.txt
2024-11-02 06:21:53,358 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/wandb-summary.json
2024-11-02 06:21:53,358 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/conda-environment.yaml
2024-11-02 06:22:09,349 DEBUG   HandlerThread:23126 [system_info.py:_save_conda():86] Saving conda packages done
2024-11-02 06:22:09,350 INFO    HandlerThread:23126 [system_monitor.py:probe():216] Finished publishing system info
2024-11-02 06:22:09,358 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: status_report
2024-11-02 06:22:09,358 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: keepalive
2024-11-02 06:22:09,359 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: status_report
2024-11-02 06:22:09,359 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: keepalive
2024-11-02 06:22:09,359 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: status_report
2024-11-02 06:22:09,359 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: keepalive
2024-11-02 06:22:09,359 DEBUG   SenderThread:23126 [sender.py:send():379] send: files
2024-11-02 06:22:09,359 INFO    SenderThread:23126 [sender.py:_save_file():1376] saving file wandb-metadata.json with policy now
2024-11-02 06:22:09,368 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: stop_status
2024-11-02 06:22:09,368 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: stop_status
2024-11-02 06:22:09,407 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/conda-environment.yaml
2024-11-02 06:22:09,408 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/wandb-metadata.json
2024-11-02 06:22:09,758 DEBUG   SenderThread:23126 [sender.py:send():379] send: telemetry
2024-11-02 06:22:09,759 DEBUG   SenderThread:23126 [sender.py:send():379] send: exit
2024-11-02 06:22:09,759 INFO    SenderThread:23126 [sender.py:send_exit():584] handling exit code: 1
2024-11-02 06:22:09,759 INFO    SenderThread:23126 [sender.py:send_exit():586] handling runtime: 16
2024-11-02 06:22:09,760 INFO    SenderThread:23126 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2024-11-02 06:22:09,760 INFO    SenderThread:23126 [sender.py:send_exit():592] send defer
2024-11-02 06:22:09,760 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:09,760 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 0
2024-11-02 06:22:09,761 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:09,761 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 0
2024-11-02 06:22:09,761 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 1
2024-11-02 06:22:09,761 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:09,761 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 1
2024-11-02 06:22:09,761 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:09,761 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 1
2024-11-02 06:22:09,761 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 2
2024-11-02 06:22:09,761 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:09,761 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 2
2024-11-02 06:22:09,761 INFO    HandlerThread:23126 [system_monitor.py:finish():190] Stopping system monitor
2024-11-02 06:22:09,761 DEBUG   SystemMonitor:23126 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-11-02 06:22:09,761 DEBUG   SystemMonitor:23126 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2024-11-02 06:22:09,761 DEBUG   SystemMonitor:23126 [system_monitor.py:_start():170] Publishing last batch of metrics
2024-11-02 06:22:09,762 INFO    HandlerThread:23126 [interfaces.py:finish():202] Joined cpu monitor
2024-11-02 06:22:09,762 INFO    HandlerThread:23126 [interfaces.py:finish():202] Joined disk monitor
2024-11-02 06:22:09,762 INFO    HandlerThread:23126 [interfaces.py:finish():202] Joined gpuapple monitor
2024-11-02 06:22:09,762 INFO    HandlerThread:23126 [interfaces.py:finish():202] Joined memory monitor
2024-11-02 06:22:09,762 INFO    HandlerThread:23126 [interfaces.py:finish():202] Joined network monitor
2024-11-02 06:22:09,762 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:09,762 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 2
2024-11-02 06:22:09,762 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 3
2024-11-02 06:22:09,762 DEBUG   SenderThread:23126 [sender.py:send():379] send: telemetry
2024-11-02 06:22:09,763 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:09,763 DEBUG   SenderThread:23126 [sender.py:send():379] send: stats
2024-11-02 06:22:09,763 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 3
2024-11-02 06:22:09,763 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:09,763 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 3
2024-11-02 06:22:09,763 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 4
2024-11-02 06:22:09,763 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:09,763 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 4
2024-11-02 06:22:09,763 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:09,763 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 4
2024-11-02 06:22:09,763 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 5
2024-11-02 06:22:09,763 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:09,763 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 5
2024-11-02 06:22:09,763 DEBUG   SenderThread:23126 [sender.py:send():379] send: summary
2024-11-02 06:22:09,764 INFO    SenderThread:23126 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2024-11-02 06:22:09,764 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:09,764 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 5
2024-11-02 06:22:09,764 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 6
2024-11-02 06:22:09,764 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:09,764 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 6
2024-11-02 06:22:09,764 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:09,764 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 6
2024-11-02 06:22:09,766 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: status_report
2024-11-02 06:22:10,152 INFO    wandb-upload_0:23126 [upload_job.py:push():131] Uploaded file /var/folders/v4/jpplyq9d7vj4bb3_yglz32000000gn/T/tmp0kh8ven6wandb/goqlow1x-wandb-metadata.json
2024-11-02 06:22:10,268 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 7
2024-11-02 06:22:10,268 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:10,268 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 7
2024-11-02 06:22:10,268 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:10,269 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 7
2024-11-02 06:22:10,373 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: poll_exit
2024-11-02 06:22:10,408 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/config.yaml
2024-11-02 06:22:10,408 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/wandb-summary.json
2024-11-02 06:22:10,408 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_created():272] file/dir created: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/output.log
2024-11-02 06:22:11,762 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 8
2024-11-02 06:22:11,762 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: poll_exit
2024-11-02 06:22:11,762 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:11,762 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 8
2024-11-02 06:22:11,763 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:11,763 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 8
2024-11-02 06:22:11,763 INFO    SenderThread:23126 [job_builder.py:build():280] Attempting to build job artifact
2024-11-02 06:22:11,764 INFO    SenderThread:23126 [job_builder.py:_get_source_type():389] is repo sourced job
2024-11-02 06:22:11,765 INFO    SenderThread:23126 [job_builder.py:build():363] adding wandb-job metadata file
2024-11-02 06:22:11,768 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 9
2024-11-02 06:22:11,768 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:11,768 DEBUG   SenderThread:23126 [sender.py:send():379] send: artifact
2024-11-02 06:22:11,768 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 9
2024-11-02 06:22:12,415 INFO    Thread-12 :23126 [dir_watcher.py:_on_file_modified():289] file/dir modified: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/output.log
2024-11-02 06:22:13,643 INFO    wandb-upload_1:23126 [upload_job.py:push():86] Skipped uploading /Users/abuhuzaifahbidin/Library/Application Support/wandb/artifacts/staging/tmpy9k9g7pg
2024-11-02 06:22:15,079 INFO    wandb-upload_0:23126 [upload_job.py:push():89] Uploaded file /Users/abuhuzaifahbidin/Library/Application Support/wandb/artifacts/staging/tmp2naac4no
2024-11-02 06:22:15,390 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: keepalive
2024-11-02 06:22:17,736 INFO    SenderThread:23126 [sender.py:send_artifact():1476] sent artifact job-https___github.com_maercaestro_megat-transformer.git_scripts_train.py - {'id': 'QXJ0aWZhY3Q6MTMwNDU3MTE4OA==', 'digest': '59968c4cd9e7b4ca1c3db191da65c051', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4Mzg2MjYxNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTMwNDU0ODc4Mg==', 'versionIndex': 0}}, 'version': 'latest'}
2024-11-02 06:22:17,737 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:17,737 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 9
2024-11-02 06:22:17,737 INFO    SenderThread:23126 [dir_watcher.py:finish():359] shutting down directory watcher
2024-11-02 06:22:17,737 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: status_report
2024-11-02 06:22:18,430 INFO    SenderThread:23126 [dir_watcher.py:finish():389] scan: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files
2024-11-02 06:22:18,430 INFO    SenderThread:23126 [dir_watcher.py:finish():403] scan save: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/requirements.txt requirements.txt
2024-11-02 06:22:18,430 INFO    SenderThread:23126 [dir_watcher.py:finish():403] scan save: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/output.log output.log
2024-11-02 06:22:18,430 INFO    SenderThread:23126 [dir_watcher.py:finish():403] scan save: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/config.yaml config.yaml
2024-11-02 06:22:18,431 INFO    SenderThread:23126 [dir_watcher.py:finish():403] scan save: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/wandb-summary.json wandb-summary.json
2024-11-02 06:22:18,433 INFO    SenderThread:23126 [dir_watcher.py:finish():403] scan save: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/conda-environment.yaml conda-environment.yaml
2024-11-02 06:22:18,436 INFO    SenderThread:23126 [dir_watcher.py:finish():403] scan save: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/wandb-metadata.json wandb-metadata.json
2024-11-02 06:22:18,436 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 10
2024-11-02 06:22:18,438 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:18,438 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 10
2024-11-02 06:22:18,439 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:18,439 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 10
2024-11-02 06:22:18,439 INFO    SenderThread:23126 [file_pusher.py:finish():159] shutting down file pusher
2024-11-02 06:22:19,081 INFO    wandb-upload_3:23126 [upload_job.py:push():131] Uploaded file /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/wandb-summary.json
2024-11-02 06:22:19,253 INFO    wandb-upload_0:23126 [upload_job.py:push():131] Uploaded file /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/config.yaml
2024-11-02 06:22:19,272 INFO    wandb-upload_2:23126 [upload_job.py:push():131] Uploaded file /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/output.log
2024-11-02 06:22:19,377 INFO    wandb-upload_1:23126 [upload_job.py:push():131] Uploaded file /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/requirements.txt
2024-11-02 06:22:19,478 INFO    wandb-upload_4:23126 [upload_job.py:push():131] Uploaded file /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/files/conda-environment.yaml
2024-11-02 06:22:19,681 INFO    Thread-11 (_thread_body):23126 [sender.py:transition_state():612] send defer: 11
2024-11-02 06:22:19,682 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:19,682 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 11
2024-11-02 06:22:19,682 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:19,682 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 11
2024-11-02 06:22:19,682 INFO    SenderThread:23126 [file_pusher.py:join():164] waiting for file pusher
2024-11-02 06:22:19,682 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 12
2024-11-02 06:22:19,682 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:19,682 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 12
2024-11-02 06:22:19,682 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:19,682 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 12
2024-11-02 06:22:19,993 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 13
2024-11-02 06:22:19,994 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:19,994 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 13
2024-11-02 06:22:19,994 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:19,994 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 13
2024-11-02 06:22:19,994 INFO    SenderThread:23126 [sender.py:transition_state():612] send defer: 14
2024-11-02 06:22:19,994 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: defer
2024-11-02 06:22:19,994 INFO    HandlerThread:23126 [handler.py:handle_request_defer():170] handle defer: 14
2024-11-02 06:22:19,994 DEBUG   SenderThread:23126 [sender.py:send():379] send: final
2024-11-02 06:22:19,994 DEBUG   SenderThread:23126 [sender.py:send():379] send: footer
2024-11-02 06:22:19,994 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: defer
2024-11-02 06:22:19,994 INFO    SenderThread:23126 [sender.py:send_request_defer():608] handle sender defer: 14
2024-11-02 06:22:19,995 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: poll_exit
2024-11-02 06:22:19,995 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: poll_exit
2024-11-02 06:22:19,995 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: server_info
2024-11-02 06:22:19,995 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: server_info
2024-11-02 06:22:19,996 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: get_summary
2024-11-02 06:22:19,997 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: sampled_history
2024-11-02 06:22:19,997 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: job_info
2024-11-02 06:22:20,259 DEBUG   SenderThread:23126 [sender.py:send_request():406] send_request: job_info
2024-11-02 06:22:20,259 INFO    MainThread:23126 [wandb_run.py:_footer_history_summary_info():3475] rendering history
2024-11-02 06:22:20,259 INFO    MainThread:23126 [wandb_run.py:_footer_history_summary_info():3507] rendering summary
2024-11-02 06:22:20,259 INFO    MainThread:23126 [wandb_run.py:_footer_sync_info():3434] logging synced files
2024-11-02 06:22:20,259 DEBUG   HandlerThread:23126 [handler.py:handle_request():144] handle_request: shutdown
2024-11-02 06:22:20,260 INFO    HandlerThread:23126 [handler.py:finish():857] shutting down handler
2024-11-02 06:22:20,997 INFO    WriterThread:23126 [datastore.py:close():294] close: /Users/abuhuzaifahbidin/Documents/GitHub/megat-transformer/wandb/run-20241102_062151-ybqg1rje/run-ybqg1rje.wandb
2024-11-02 06:22:21,259 INFO    SenderThread:23126 [sender.py:finish():1552] shutting down sender
2024-11-02 06:22:21,259 INFO    SenderThread:23126 [file_pusher.py:finish():159] shutting down file pusher
2024-11-02 06:22:21,259 INFO    SenderThread:23126 [file_pusher.py:join():164] waiting for file pusher
